Hectares ,Seedrate(in Kg),LP_Mainfield(in Tonnes),Nursery area (Cents),LP_nurseryarea(in Tonnes),DAP_20days,Weed28D_thiobencarb,Urea_40Days,Potassh_50Days,Micronutrients_70Days,Pest_60Day(in ml),30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield(in Kg),Inst Wind Speed_D61_D90(in Knots)_log,Rain_1_70days,Temp_mean_D1_D30,Yield_per_Hectare,LP_nursery_ratio,Agriblock_enc,Variety_enc,Soil Types_enc,Nursery_enc,Wind Direction_D1_D30_enc,Wind Direction_D31_D60_enc,Wind Direction_D61_D90_enc,Wind Direction_D91_D120_enc,Agriblock_chinnasalem,Agriblock_cuddalore,Agriblock_kallakurichi,Agriblock_kurinjipadi,Agriblock_panruti,Agriblock_sankarapuram,Variety_co_43,Variety_delux ponni,Variety_ponmani,Soil Types_alluvial,Soil Types_clay,Nursery_dry,Nursery_wet,Wind Direction_D1_D30_e,Wind Direction_D1_D30_ene,Wind Direction_D1_D30_nw,Wind Direction_D1_D30_sse,Wind Direction_D1_D30_sw,Wind Direction_D1_D30_w,Wind Direction_D31_D60_ene,Wind Direction_D31_D60_ne,Wind Direction_D31_D60_s,Wind Direction_D31_D60_w,Wind Direction_D31_D60_wnw,Wind Direction_D61_D90_ne,Wind Direction_D61_D90_nne,Wind Direction_D61_D90_nnw,Wind Direction_D61_D90_se,Wind Direction_D61_D90_sw,Wind Direction_D91_D120_nnw,Wind Direction_D91_D120_nw,Wind Direction_D91_D120_s,Wind Direction_D91_D120_sse,Wind Direction_D91_D120_w,Wind Direction_D91_D120_wsw
2.0,100.0,25.0,40.0,2.0,80.0,4.0,108.52,20.76,30.0,1200.0,18.1,21.5,185.6,272.4,166.1,250.9,60.2,64.8,19.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,8.0,12.0,72.7,91.0,83.0,81.0,160.0,10906.0,2.19722457733622,369.79999999999995,25.75,5453.0,0.05,5,2,1,1,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,180.0,11224.0,2.3978952727983707,369.79999999999995,26.25,5612.0,0.05,5,0,1,1,3,3,4,1,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,80.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,33.0,10.0,12.0,8.0,12.0,72.7,91.0,83.0,81.0,200.0,11746.0,2.19722457733622,369.79999999999995,26.25,5873.0,0.025,5,2,1,0,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,160.0,11766.0,2.3978952727983707,369.79999999999995,26.25,5883.0,0.05,5,1,1,0,3,3,4,1,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,100.0,50.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,17.5,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,88.0,85.0,180.0,11672.0,2.19722457733622,373.79999999999995,26.25,5836.0,0.05,1,0,1,0,4,3,2,5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,33.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,8.0,6.0,64.6,85.0,84.0,84.0,160.0,24644.0,2.19722457733622,373.79999999999995,26.25,12322.0,0.05,3,1,1,0,2,2,3,3,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,250.9,60.2,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,85.0,96.0,84.0,79.0,200.0,11050.0,1.6094379124341005,369.0,27.5,5525.0,0.05,5,2,1,0,1,1,1,4,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,30.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,88.5,95.0,81.0,84.0,180.0,11472.0,2.19722457733622,369.0,26.0,5736.0,0.05,2,0,1,0,5,4,3,2,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.0,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,200.0,11334.0,2.3978952727983707,369.79999999999995,26.25,5667.0,0.05,5,2,1,0,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,50.0,40.0,2.0,80.0,4.0,54.26,41.52,30.0,1200.0,18.1,21.5,185.6,272.4,166.1,250.9,60.2,64.8,19.5,31.0,15.5,34.0,15.0,33.0,15.0,33.0,6.0,6.0,8.0,10.0,78.6,80.0,92.0,88.0,160.0,11446.0,2.19722457733622,369.79999999999995,25.25,5723.0,0.05,5,1,0,0,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,20.4,187.2,270.8,167.0,250.0,61.0,64.8,18.5,34.0,17.5,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,84.0,85.0,180.0,11746.0,2.19722457733622,372.7,26.25,5873.0,0.05,1,0,0,0,4,3,2,5,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,80.0,4.0,108.52,20.76,30.0,1200.0,18.5,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,64.6,91.0,84.0,87.0,200.0,11832.0,2.3978952727983707,372.7,26.75,5916.0,0.05,3,2,0,1,2,2,3,3,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,25.0,40.0,2.0,80.0,8.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,8.0,12.0,85.0,96.0,84.0,79.0,160.0,11746.0,2.19722457733622,369.0,27.5,5873.0,0.05,4,1,1,1,1,1,1,4,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4.0,100.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.5,32.0,16.5,31.5,15.5,32.5,8.0,10.0,8.0,6.0,88.5,95.0,81.0,84.0,180.0,11672.0,2.19722457733622,369.0,26.0,2918.0,0.05,2,0,0,1,5,4,3,2,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,8.0,54.26,20.76,60.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,160.0,11446.0,2.3978952727983707,369.79999999999995,26.25,5723.0,0.05,5,2,0,1,3,3,4,1,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,100.0,25.0,80.0,2.0,80.0,4.0,54.26,20.76,30.0,2400.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,30.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,78.6,80.0,84.0,88.0,200.0,11710.0,2.19722457733622,369.79999999999995,24.5,5855.0,0.025,0,2,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,91.0,88.0,85.0,180.0,11746.0,2.19722457733622,373.79999999999995,26.25,5873.0,0.05,1,0,1,1,4,3,2,5,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,64.6,85.0,84.0,87.0,200.0,24644.0,2.3978952727983707,373.79999999999995,26.75,12322.0,0.05,5,2,1,1,2,2,3,3,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,72.7,96.0,84.0,79.0,160.0,11672.0,1.6094379124341005,369.0,27.5,5836.0,0.05,4,1,1,1,1,1,1,4,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,60.0,1200.0,18.5,21.5,185.2,272.8,165.3,250.9,60.0,65.0,19.0,33.0,17.0,30.0,16.5,31.5,16.0,32.5,8.0,6.0,8.0,6.0,88.5,95.0,81.0,84.0,180.0,11054.0,2.19722457733622,369.0,26.0,5527.0,0.05,2,0,1,0,5,4,3,2,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,100.0,50.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,200.0,10820.0,2.3978952727983707,369.79999999999995,26.25,5410.0,0.05,5,2,1,1,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,33.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,78.6,80.0,92.0,88.0,160.0,11310.0,2.19722457733622,369.79999999999995,25.5,2827.5,0.05,0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.9,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.7,91.0,88.0,85.0,180.0,11544.0,2.19722457733622,373.79999999999995,26.25,5772.0,0.05,5,0,1,1,3,3,2,1,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,41.52,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,60.2,64.8,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,8.0,4.0,10.0,6.0,64.6,91.0,84.0,87.0,160.0,24644.0,2.3978952727983707,373.79999999999995,26.75,12322.0,0.05,3,1,0,1,2,2,3,3,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,85.0,96.0,84.0,79.0,200.0,11424.0,1.6094379124341005,369.0,27.5,5712.0,0.05,5,2,1,0,1,1,1,4,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,17.0,33.0,15.5,32.5,8.0,10.0,8.0,10.0,88.5,95.0,81.0,84.0,200.0,11520.0,2.19722457733622,369.0,26.0,5760.0,0.05,2,2,0,1,5,4,3,2,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,200.0,11702.0,2.3978952727983707,369.79999999999995,26.25,5851.0,0.05,5,2,1,1,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,10.0,8.0,10.0,78.6,80.0,92.0,88.0,200.0,11862.0,2.19722457733622,369.79999999999995,24.5,5931.0,0.05,0,2,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,2400.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,88.0,85.0,180.0,11932.0,2.19722457733622,373.79999999999995,26.25,5966.0,0.05,1,2,0,1,4,3,3,5,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,80.0,8.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,272.4,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,33.0,10.0,10.0,10.0,6.0,64.6,85.0,84.0,87.0,200.0,11452.0,2.3978952727983707,373.79999999999995,26.75,5726.0,0.05,3,2,1,0,2,2,3,3,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,25.0,80.0,2.0,160.0,4.0,54.26,41.52,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,85.0,96.0,84.0,79.0,200.0,11280.0,1.6094379124341005,369.0,27.5,5640.0,0.025,4,2,0,0,1,1,1,4,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.6,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,88.5,95.0,84.0,84.0,360.0,11612.0,2.19722457733622,369.4,26.0,5806.0,0.05,2,2,1,0,5,4,3,2,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,108.52,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,160.0,24644.0,2.3978952727983707,369.79999999999995,26.25,12322.0,0.05,5,1,0,0,3,3,3,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,50.0,25.0,40.0,4.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,78.6,91.0,92.0,88.0,360.0,11364.0,2.19722457733622,369.79999999999995,24.5,5682.0,0.1,0,1,1,0,0,3,0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
4.0,50.0,25.0,40.0,2.0,80.0,4.0,108.52,41.52,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,88.0,85.0,160.0,11602.0,2.19722457733622,373.79999999999995,26.25,2900.5,0.05,1,1,0,0,4,3,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
4.0,50.0,50.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,64.6,85.0,84.0,87.0,200.0,11346.0,2.3978952727983707,373.79999999999995,26.75,2836.5,0.05,5,2,1,0,2,3,3,3,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2.0,100.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,250.9,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,85.0,91.0,84.0,79.0,160.0,11454.0,1.6094379124341005,369.0,27.5,5727.0,0.05,5,1,1,0,1,1,1,4,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.5,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,88.5,95.0,81.0,84.0,180.0,11646.0,2.19722457733622,369.0,26.0,5823.0,0.05,2,0,0,0,5,4,3,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,41.52,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,160.0,11884.0,2.3978952727983707,369.79999999999995,26.25,5942.0,0.05,5,1,1,0,3,3,4,1,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,72.7,80.0,92.0,88.0,160.0,11574.0,2.19722457733622,369.79999999999995,24.5,5787.0,0.05,0,2,1,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,272.4,167.0,250.0,61.0,64.0,19.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,88.0,85.0,180.0,11814.0,2.19722457733622,373.79999999999995,26.75,5907.0,0.05,1,0,1,1,4,3,2,5,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,166.1,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,33.0,10.0,4.0,10.0,6.0,64.6,85.0,84.0,87.0,360.0,11514.0,2.3978952727983707,372.9,26.75,5757.0,0.05,3,2,1,1,2,2,3,3,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,50.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.6,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,85.0,96.0,84.0,79.0,160.0,24644.0,1.6094379124341005,369.4,27.5,12322.0,0.05,4,2,1,1,1,1,1,4,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,108.52,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,88.5,95.0,84.0,84.0,180.0,11940.0,2.19722457733622,369.0,26.0,5970.0,0.05,2,0,1,1,5,4,3,2,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2.0,100.0,25.0,80.0,2.0,80.0,4.0,54.26,20.76,30.0,2400.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,72.7,91.0,83.0,81.0,200.0,11994.0,2.3978952727983707,369.79999999999995,26.25,5997.0,0.025,5,2,1,1,3,3,4,1,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,72.7,80.0,92.0,88.0,160.0,11444.0,2.19722457733622,369.79999999999995,24.5,5722.0,0.05,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,50.0,25.0,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,185.6,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,72.0,78.0,88.0,84.0,180.0,10984.0,2.19722457733622,372.2,26.25,5492.0,0.05,1,0,1,1,4,3,2,5,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,50.0,25.0,40.0,2.0,160.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,64.6,85.0,84.0,87.0,160.0,11832.0,2.3978952727983707,373.79999999999995,26.75,5916.0,0.05,3,1,0,1,2,2,3,3,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
