Hectares ,Agriblock,Variety,Soil Types,Seedrate(in Kg),LP_Mainfield(in Tonnes),Nursery,Nursery area (Cents),LP_nurseryarea(in Tonnes),DAP_20days,Weed28D_thiobencarb,Urea_40Days,Potassh_50Days,Micronutrients_70Days,Pest_60Day(in ml),30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Wind Direction_D1_D30,Wind Direction_D31_D60,Wind Direction_D61_D90,Wind Direction_D91_D120,Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield(in Kg)
2.0,Kurinjipadi,,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,,160.0,11154.0
2.0,Panruti,CO_43,clay,50.0,25.0,,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,,4.0,12.0,,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11268.0
2.0,KALLAKURICHI,ponmani,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,,,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,200.0,11846.0
2.0,Sankarapuram,delux ponni,alluvial,,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,160.0,11508.0
2.0,Chinnasalem,CO_43,alluvial,,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,,185.6,272.4,166.1,,60.2,,18.0,31.0,15.5,34.0,15.0,,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,180.0,11710.0
2.0,Cuddalore,ponmani,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,11506.0
2.0,Kurinjipadi,delux ponni,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,19.6,20.4,187.2,270.8,167.0,250.0,,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,160.0,11680.0
2.0,Panruti,CO_43,clay,50.0,25.0,wet,,2.0,80.0,4.0,54.26,20.76,30.0,,18.5,,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,,85.0,96.0,84.0,79.0,180.0,11254.0
2.0,Kallakurichi,delux ponni,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,,21.5,185.2,272.8,,251.7,,65.0,19.0,,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,SE,S,88.5,95.0,81.0,84.0,160.0,11808.0
2.0,Sankarapuram,ponmani,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,,91.0,83.0,81.0,200.0,11712.0
2.0,Chinnasalem,CO_43,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,180.0,
2.0,Cuddalore,ponmani,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,,85.0,200.0,12000.0
2.0,Kurinjipadi,delux ponni,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,,SSE,,85.0,84.0,87.0,160.0,11772.0
2.0,Panruti,CO_43,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,,251.7,,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,,W,85.0,96.0,84.0,79.0,180.0,11852.0
2.0,Kallakurichi,ponmani,alluvial,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,,60.0,65.0,19.0,33.0,17.0,,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,,81.0,84.0,200.0,11180.0
,Sankarapuram,delux ponni,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,,60.2,64.8,20.5,32.0,17.5,,18.0,34.0,16.5,35.0,10.0,,10.0,12.0,SSE,,SW,NW,72.7,91.0,,,160.0,10944.0
2.0,Chinnasalem,CO_43,clay,50.0,25.0,,40.0,,80.0,4.0,54.26,20.76,,1200.0,,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,180.0,11766.0
2.0,,DELUX PONNI,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,160.0,11406.0
2.0,Kurinjipadi,ponmani,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,,SSE,64.6,85.0,84.0,87.0,200.0,11816.0
,Panruti,CO_43,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,
2.0,KALLAKURICHI,ponmani,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,,16.5,31.5,15.5,32.5,,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,200.0,11054.0
2.0,SANKARAPURAM,delux ponni,alluvial,50.0,25.0,dry,40.0,,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,,W,SW,NW,72.7,91.0,83.0,81.0,160.0,10820.0
2.0,Chinnasalem,CO_43,alluvial,50.0,,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,,18.0,31.0,,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,,92.0,88.0,180.0,11446.0
2.0,Cuddalore,ponmani,CLAY,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,,1200.0,19.6,,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,,31.0,,33.0,,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,10926.0
2.0,Kurinjipadi,delux ponni,alluvial,50.0,,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,,64.6,85.0,84.0,87.0,160.0,11256.0
2.0,,CO_43,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,,272.8,165.3,251.7,,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,,W,85.0,96.0,84.0,79.0,180.0,11560.0
,Kallakurichi,delux ponni,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,,32.0,16.5,31.5,15.5,32.5,,6.0,,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,160.0,11288.0
2.0,Sankarapuram,ponmani,,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,200.0,11710.0
2.0,,ponmani,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,200.0,11746.0
,Cuddalore,ponmani,clay,50.0,25.0,wet,,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,11766.0
2.0,Kurinjipadi,PONMANI,,50.0,25.0,wet,40.0,2.0,80.0,4.0,,,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,18.5,35.0,17.0,32.5,,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,,84.0,87.0,200.0,11816.0
2.0,PANRUTI,,clay,50.0,25.0,wet,,2.0,80.0,4.0,,20.76,30.0,1200.0,,,185.2,272.8,165.3,251.7,60.0,65.0,,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11672.0
2.0,Kallakurichi,ponmani,clay,50.0,25.0,wet,40.0,2.0,,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,,65.0,19.0,33.0,17.0,32.0,,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,,S,88.5,95.0,81.0,84.0,200.0,11722.0
2.0,Sankarapuram,ponmani,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,200.0,10820.0
2.0,Chinnasalem,ponmani,CLAY,50.0,,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,18.1,21.9,185.6,272.4,166.1,,,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,200.0,
,Cuddalore,delux ponni,clay,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,160.0,
2.0,Kurinjipadi,delux ponni,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,,10.0,6.0,NW,,SE,SSE,64.6,85.0,84.0,87.0,160.0,11256.0
2.0,Panruti,delux ponni,CLAY,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,,33.5,18.0,33.0,4.0,12.0,4.0,12.0,,NE,,W,85.0,96.0,84.0,79.0,,10984.0
2.0,KALLAKURICHI,ponmani,clay,,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,200.0,11726.0
2.0,Sankarapuram,DELUX PONNI,alluvial,50.0,25.0,,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,,W,SW,NW,72.7,91.0,83.0,81.0,160.0,11516.0
2.0,Chinnasalem,CO_43,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,,10.0,E,ENE,NE,NNW,,80.0,92.0,,180.0,11746.0
2.0,Cuddalore,delux ponni,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,,16.0,33.0,4.0,10.0,8.0,,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,160.0,11766.0
2.0,KURINJIPADI,delux ponni,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,,SE,SSE,64.6,85.0,84.0,,160.0,11928.0
2.0,Panruti,,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,18.5,,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,,84.0,79.0,180.0,11010.0
,Kallakurichi,ponmani,clay,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,,W,,SE,S,88.5,95.0,81.0,84.0,200.0,11054.0
2.0,Sankarapuram,delux ponni,clay,,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,,72.7,91.0,83.0,81.0,160.0,10820.0
2.0,Chinnasalem,CO_43,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,,NE,,78.6,80.0,92.0,88.0,180.0,11760.0
2.0,CUDDALORE,ponmani,alluvial,50.0,25.0,,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,,72.0,78.0,88.0,,200.0,10926.0
2.0,KURINJIPADI,delux ponni,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,,11686.0
2.0,,CO_43,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11832.0
2.0,Kallakurichi,delux ponni,alluvial,,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,,21.5,185.2,272.8,165.3,,,65.0,,33.0,17.0,32.0,16.5,31.5,15.5,32.5,,,8.0,6.0,W,WNW,,S,88.5,95.0,81.0,84.0,160.0,10906.0
2.0,Sankarapuram,ponmani,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,,60.2,,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,,SW,NW,72.7,91.0,83.0,,200.0,11928.0
2.0,Chinnasalem,CO_43,alluvial,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,,NNW,78.6,80.0,92.0,88.0,180.0,11746.0
2.0,Cuddalore,ponmani,CLAY,50.0,25.0,wet,,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,11766.0
2.0,Kurinjipadi,delux ponni,clay,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,160.0,
2.0,Panruti,CO_43,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,,165.3,,60.0,65.0,,35.0,,30.0,17.5,33.5,18.0,,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11672.0
2.0,Kallakurichi,ponmani,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,,60.0,65.0,19.0,,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,SE,S,88.5,95.0,,84.0,200.0,11054.0
2.0,Sankarapuram,delux ponni,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,,SSE,W,,NW,72.7,91.0,83.0,,160.0,11186.0
2.0,Chinnasalem,CO_43,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,180.0,
2.0,Cuddalore,delux ponni,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,,270.8,167.0,,61.0,64.0,,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,160.0,10926.0
2.0,Kurinjipadi,ponmani,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,,85.0,84.0,87.0,200.0,10984.0
2.0,Panruti,CO_43,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,,17.5,33.5,18.0,33.0,4.0,,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11060.0
2.0,Kallakurichi,ponmani,alluvial,50.0,25.0,dry,40.0,,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,,200.0,10906.0
2.0,Sankarapuram,delux ponni,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,,35.0,,,10.0,12.0,SSE,W,,NW,72.7,91.0,83.0,81.0,160.0,11224.0
2.0,Chinnasalem,,alluvial,50.0,25.0,dry,40.0,2.0,,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,,31.0,15.5,34.0,,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,,88.0,180.0,11746.0
2.0,Cuddalore,PONMANI,alluvial,50.0,25.0,dry,,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,11156.0
2.0,Kurinjipadi,delux ponni,,50.0,25.0,dry,40.0,2.0,80.0,,54.26,20.76,30.0,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,160.0,11816.0
2.0,Panruti,CO_43,alluvial,50.0,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,,65.0,,35.0,,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,180.0,11672.0
2.0,Kallakurichi,delux ponni,ALLUVIAL,,25.0,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,,,,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,SE,S,88.5,95.0,81.0,84.0,160.0,11054.0
2.0,Sankarapuram,ponmani,clay,50.0,25.0,dry,40.0,,80.0,4.0,54.26,20.76,,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,,SW,NW,72.7,91.0,83.0,81.0,200.0,11998.0
2.0,Chinnasalem,,clay,50.0,,dry,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,,88.0,200.0,11446.0
2.0,Cuddalore,ponmani,clay,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,,,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,200.0,11126.0
2.0,Kurinjipadi,,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,,1200.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,,S,SE,SSE,64.6,85.0,84.0,87.0,200.0,11726.0
2.0,Panruti,CO_43,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,,,NNE,W,85.0,96.0,84.0,79.0,180.0,11710.0
2.0,Kallakurichi,ponmani,clay,50.0,25.0,,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,,,31.5,15.5,,8.0,6.0,8.0,6.0,W,WNW,,S,88.5,95.0,81.0,,200.0,11652.0
2.0,SANKARAPURAM,ponmani,CLAY,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,,72.7,91.0,83.0,81.0,200.0,
2.0,Chinnasalem,ponmani,,50.0,25.0,WET,40.0,2.0,80.0,4.0,54.26,20.76,30.0,1200.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,,200.0,11746.0
2.0,Cuddalore,delux ponni,clay,50.0,25.0,wet,40.0,2.0,80.0,4.0,54.26,20.76,30.0,,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,160.0,11540.0
